position_code,area,department,position,degree,major,number_of_recruits,number_of_applicants
160214,安庆,岳西县人民检察院,检察官助理2,本科,法学类（不含特设专业）,1,2
160215,安庆,岳西县人民检察院,司法行政人员,本科,不限,1,12
160216,安庆,太湖县人民检察院,检察官助理1,本科,法学类（不含特设专业）,1,10
160217,安庆,太湖县人民检察院,检察官助理2,本科,法学类（不含特设专业）,1,5
160218,安庆,望江县人民检察院,检察官助理1,本科,法学类（不含特设专业）,1,1
160219,安庆,望江县人民检察院,检察官助理2,本科,法学类（不含特设专业）,1,1
160220,安庆,迎江区人民检察院,检察官助理,本科,法学类（不含特设专业）,1,6
160221,安庆,宜秀区人民检察院,检察官助理,本科,法学类（不含特设专业）,1,5
160222,安庆,安庆市公安局,特警1,本科,体育教育专业、运动训练专业、武术与民族传统体育专业,2,34
160223,安庆,安庆市公安局,特警2,本科,体育教育专业、运动训练专业、武术与民族传统体育专业,4,44
160224,安庆,安庆市公安局,特警3,本科,体育教育专业、运动训练专业、武术与民族传统体育专业,4,35
160225,安庆,安庆市公安局,人民警察1,本科,不限,3,73
160226,安庆,安庆市公安局,人民警察2,本科,不限,1,3
160227,安庆,安庆市公安局,人民警察3,本科,计算机科学与技术专业、数字媒体技术专业、智能科学与技术专业,1,12
160228,安庆,安庆市所辖部分县公安局,人民警察,专科,研究生：公安学（一级学科）、公安技术（一级学科）；本科：侦查学专业、治安学专业、公安管理学专业、交通管理工程专业、刑事科学技术专业、网络安全与执法专业、警务指挥与战术专业；专科：刑事侦查专业、治安管理专业、交通管理专业、刑事科学技术专业、信息网络安全监察专业、警察指挥与战术专业、特警专业,6,29
160229,安庆,怀宁县公安局,人民警察1,本科,体育教育专业、运动训练专业、社会体育指导与管理专业,2,45
160230,安庆,怀宁县公安局,人民警察2,本科,不限,1,13
160231,安庆,怀宁县公安局,人民警察3,本科,不限,2,2
160232,安庆,怀宁县公安局,人民警察4,本科,法学专业、法医学专业、生物技术专业,2,15
160233,安庆,怀宁县公安局,人民警察5,本科,网络工程专业、网络空间安全专业、计算机科学与技术专业,3,17
160234,安庆,潜山市公安局,人民警察1,本科,通信工程专业、数据科学与大数据技术专业、网络安全与执法专业,1,8
160235,安庆,潜山市公安局,人民警察2,专科,不限,1,26
160236,安庆,潜山市公安局,人民警察3,本科,会计学专业、财务管理专业、审计学专业,1,17
160237,安庆,望江县公安局,网络安全管理★,本科,计算机类,1,9
160238,安庆,望江县公安局,法医★,本科,法医学类、临床医学类,1,10
160239,安庆,望江县公安局,人民警察1,本科,公安学类、公安技术类,1,20
160240,安庆,望江县公安局,人民警察2,本科,不限,4,62
160241,安庆,望江县公安局,人民警察3,本科,不限,6,45
160242,安庆,望江县公安局,特警,本科,体育教育专业、运动训练专业、武术与民族传统体育专业,1,4
160243,安庆,太湖县公安局,人民警察1,本科,计算机科学与技术专业、软件工程专业、网络工程专业、信息安全专业、信息工程专业、通信工程专业、网络空间安全专业,3,24
160244,安庆,太湖县公安局,人民警察2,本科,不限,3,44
160245,安庆,岳西县公安局,特警,本科,体育教育专业、运动训练专业、武术与民族传统体育专业、体能训练专业,2,14
160246,安庆,岳西县公安局,网络安全管理★,本科,计算机科学与技术专业、网络安全与执法专业、信息安全专业、数据科学与大数据技术专业,3,22
160247,安庆,岳西县公安局,人民警察,本科,新闻学专业、网络与新媒体专业、思想政治教育专业、哲学专业,1,13
150001,池州,中共池州市纪委、池州市监委,监督执纪,本科,法学类,1,10
150002,池州,池州市社科联,机关综合,本科,不限,1,11
150003,池州,池州市贵池区生态环境分局,生态环境管理,本科,环境科学与工程类、化学类、地理科学类,1,63
150004,池州,池州市东至县生态环境分局,生态环境管理,本科,环境科学与工程类、化学类、化工与制药类、生物科学类、法学专业,1,46
150005,池州,池州市东至县生态环境分局,机关综合,本科,不限,1,1
150006,池州,池州市司法局,行政复议与应诉,本科,法学类,1,33
150007,池州,池州市司法局,规范性审查,本科,法学类,1,20
150008,池州,中共池州市委宣传部中共池州市委讲师团,理论宣讲,本科,新闻学专业、广播电视学专业、广告学专业、传播学专业,1,41
150009,池州,中共池州市委老干部局池州市老干部活动中心,综合管理,本科,中国语言文学类、新闻传播学类、计算机类、公共管理类,1,49
150010,池州,池州市政府办公室池州市政府发展研究中心,综合文字,本科,经济学门类、工学门类、法学类、汉语言文学专业,1,53
150011,池州,池州市发展改革委池州市联合征信中心,综合管理,本科,经济学门类、管理科学与工程类、工商管理类,2,102
150012,池州,池州市财政局池州市农村综合改革工作站,资金服务保障,本科,经济学类、财政学类、金融学类、会计学专业、财务管理专业、审计学专业、财务会计教育专业,1,48
150013,池州,池州市财政局池州市国际合作资金管理中心,综合管理,本科,经济学类、财政学类、金融学类、会计学专业、财务管理专业、审计学专业、财务会计教育专业,1,59
150014,池州,池州市人力资源和社会保障局池州市人力资源开发指导中心,人力资源管理,本科,工商管理类、公共管理类、中国语言文学类,1,58
150015,池州,池州市生态环境局池州市生态环境保护综合行政执法支队,生态环境管理,本科,环境科学与工程类、化学类、生物科学类、法学专业,1,46
150016,池州,池州市农业农村局池州市农业综合行政执法支队（池州市渔政执法支队）,渔政管理,本科,法学类、水产养殖学专业、动植物检疫专业,1,14
150017,池州,池州市农业农村局池州市农业综合行政执法支队（池州市渔政执法支队）,动植物检疫,本科,法学类、水产养殖学专业、动植物检疫专业,1,14
150018,池州,池州市水利局池州市河道管理处(池州市河道采砂管理处),河道管理,本科,水利类,1,20
150019,池州,池州市文化和旅游局池州市文化市场综合执法支队,文化旅游管理,本科,旅游管理类,1,54
150020,池州,池州市文化和旅游局池州市文化市场综合执法支队,文化旅游管理,本科,法学类,1,8
150021,池州,池州市文化和旅游局池州市文化市场综合执法支队,文化旅游管理,本科,不限,1,5
150022,池州,池州市文化和旅游局池州市文化市场综合执法支队,文化旅游管理,本科,艺术管理专业、音乐学专业、舞蹈学专业、舞蹈编导专业、戏剧影视导演专业,1,40
150023,池州,池州市应急管理局池州市应急管理综合行政执法支队,应急管理,本科,机械工程专业、冶金工程专业、地质工程专业、采矿工程专业、安全工程专业、应急技术与管理专业、消防工程专业,1,27
150024,池州,池州市市场监管局池州市知识产权事业发展中心,知识产权运用保护,本科,电子信息类,1,71
150025,池州,池州市市场监管局池州市知识产权事业发展中心,知识产权运用保护,本科,材料类,1,52
150026,池州,池州市市场监管局池州市市场监管综合行政执法支队,市场监管,本科,不限,1,3
150027,池州,池州市市场监管局池州市市场监管综合行政执法支队,市场监管,本科,化学类、计算机类,1,45
150028,池州,池州市统计局池州市社会经济综合调查队,统计调查,本科,统计学类、经济统计学专业、会计学专业,2,35
150029,池州,池州市林业局池州市森林病虫害防治检疫站(池州市林业自然保护站),森林保护,本科,林学类、自然保护与环境生态类,1,25
150030,池州,池州市林业局安徽升金湖国家级自然保护区管理处,财务管理,本科,不限,1,1
150031,池州,池州市林业局安徽升金湖国家级自然保护区管理处,生态保护,本科,环境科学与工程类、林学类,1,28
150032,池州,池州市城市管理行政执法局皖江江南新兴产业集中区分局（池州市城市管理行政执法局皖江江南新兴产业集中区执法大队）,城市管理,本科,不限,1,95
150033,池州,池州市城市管理行政执法局经济技术开发区分局（池州市城市管理行政执法局经济技术开发区执法大队）,城市管理,本科,不限,1,6
150034,池州,池州市城市管理行政执法局平天湖风景区分局（池州市城市管理行政执法局平天湖风景区执法大队）,城市管理,本科,法学类,1,5
150035,池州,池州市城市管理行政执法局平天湖风景区分局（池州市城市管理行政执法局平天湖风景区执法大队）,城市管理,本科,公共管理类、管理科学与工程类、中国语言文学类、新闻传播学类,1,47
150036,池州,池州市住房公积金管理中心,财务管理,本科,会计学专业、财务管理专业、财务会计教育专业、审计学专业,1,21
150037,池州,九华山风景区政务服务中心,机关综合,本科,工商管理类、公共管理类、图书情报与档案管理类,1,48
150038,池州,九华山风景区政务服务中心,景区规划,本科,建筑类、地理科学类、地质学类,1,35
150039,池州,九华山风景区政务服务中心,基金管理,本科,财政学类、经济与贸易类、统计学类、经济统计学专业,1,29
150040,池州,九华山风景区政务服务中心,政务公开,本科,中国语言文学类、新闻传播学类、历史学类,1,25
150041,池州,九华山风景区政务服务中心,机关综合,本科,不限,1,0
150042,池州,池州市贵池区司法局,社区矫正,本科,法学门类,1,16
150043,池州,池州市贵池区司法局,社区矫正,本科,法学门类,1,9
150044,池州,池州市贵池区档案馆,档案管理,本科,中国语言文学类、图书情报与档案管理类,1,34
150045,池州,池州市贵池区红十字会,救助救援管理,本科,医学门类,1,27
150046,池州,池州市贵池区红十字会,信息系统维护,本科,自动化类、计算机类、电子信息类,1,56
150047,池州,中共池州市贵池区委宣传部中共池州市贵池区委讲师组,理论宣讲,本科,哲学门类、文学门类,1,23
150048,池州,池州市贵池区统计局池州市贵池区社会经济调查中心,统计分析,本科,经济学门类、统计学类、计算机类,1,53
150049,池州,池州市贵池区城市管理行政执法局池州市贵池区城市管理综合执法大队,城市管理,本科,法学门类,2,11
150050,池州,池州市贵池区城市管理行政执法局池州市贵池区城市管理综合执法大队,城市管理,本科,法学门类,1,6
150051,池州,池州市贵池区城市管理行政执法局池州市贵池区城市管理综合执法大队,城市管理,本科,土木类、城市管理专业、城市设计专业,2,44
150052,池州,池州市贵池区城市管理行政执法局池州市贵池区城市管理综合执法大队,城市管理,本科,交通运输类、交通管理专业、交通管理工程专业,2,34
150053,池州,池州市贵池区城市管理行政执法局池州市贵池区城市管理综合执法大队,城市管理,本科,不限,3,7
150054,池州,贵池区乡镇（街道）机关,综合管理,本科,农学门类,2,20
150055,池州,贵池区乡镇机关,综合管理,本科,理学门类,3,43
150056,池州,贵池区乡镇机关,综合管理,本科,工学门类,3,79
150057,池州,贵池区乡镇机关,综合管理,专科,不限,3,214
150058,池州,贵池区乡镇机关,综合管理,本科,不限,2,6
150059,池州,贵池区乡镇机关,人武专干,专科,不限,1,12
150060,池州,贵池区乡镇财政分局,财政管理,本科,经济学门类,1,36
150061,池州,贵池区乡镇财政分局,财政管理,本科,不限,1,13
150062,池州,贵池区乡镇财政分局,财政管理,专科,不限,2,128
150063,池州,贵池区乡镇（街道）财政分局,财政管理,本科,经济学门类、会计学专业、财务管理专业、财务会计教育专业、审计学专业、资产评估专业,3,80
150064,池州,贵池区乡镇财政分局,财政管理,专科,经济学门类、会计学专业、财务管理专业、财务会计教育专业、审计学专业、资产评估专业,1,13
150065,池州,贵池区乡镇财政分局,财政管理,本科,经济学门类、会计学专业、财务管理专业、财务会计教育专业、审计学专业、资产评估专业,1,32
150066,池州,中共东至县纪委、东至县监委派驻纪检监察组,监督执纪,本科,法学类、中国语言文学类,2,16
150067,池州,中共东至县委办公室,信息管理,本科,计算机类,1,9
150068,池州,东至县人民政府信访局,信访接待,本科,不限,1,53
150069,池州,东至县人力资源和社会保障局,机关综合,本科,公共管理类、工商管理类,1,35
150070,池州,东至县数据资源管理局,数据资源管理,本科,计算机类、自动化专业,1,38
150071,池州,东至县司法局,社区矫正,本科,法学类,1,4
150072,池州,东至县市场监管局,市场监管,本科,法学类,1,3
150073,池州,东至县市场监管局,市场监管,本科,工商管理类、经济学类,1,33
150074,池州,东至县市场监管局,食品医药监管,本科,食品科学与工程类、药学类,1,33
150075,池州,中共东至县委党史和地方志研究室（东至县档案馆）,史志档案编研,本科,不限,1,0
150076,池州,东至县机关事务服务中心（东至县归国华侨联合会）,服务保障,本科,法学类、公共管理类,1,22
150077,池州,东至县民政局东至县社会救助中心,社会救助,本科,不限,1,6
150078,池州,东至县乡镇机关,综合管理,专科,不限,2,7
150079,池州,东至县乡镇机关,综合管理,专科,不限,2,41
150080,池州,东至县乡镇机关,综合管理,专科,不限,2,116
150081,池州,东至县乡镇机关,人武专干,专科,人民武装专业（退役军人报考可不限专业）,1,22
150082,池州,东至县乡镇机关,综合管理,专科,不限,1,45
150083,池州,东至县乡镇财政分局,财政管理,专科,不限,1,2
150084,池州,东至县乡镇财政分局,财政管理,专科,不限,1,18
150085,池州,东至县乡镇财政分局,财政管理,本科,财政学类、财务管理专业、会计学专业、财务会计教育专业,2,31
150086,池州,东至县乡镇财政分局,财政管理,本科,财政学类、财务管理专业、会计学专业、财务会计教育专业,1,12
150087,池州,东至县乡镇财政分局,网络安全管理,本科,计算机类、电子信息类,1,16
150088,池州,东至县乡镇财政分局,财政管理,专科,不限,1,51
150089,池州,中共石台县委办公室,综合文字,本科,中国语言文学类、法学类,1,20
150090,池州,中共石台县委宣传部,机关综合,本科,不限,1,7
150091,池州,中共石台县委编办,综合管理,本科,不限,1,8
150092,池州,石台县卫健委,公共卫生管理,本科,医学门类,2,30
150093,池州,石台县科技经济信息化局,工业经济,本科,经济学门类、管理学门类、工学门类,2,59
150094,池州,石台县教育体育局,机关综合,本科,不限,1,11
150095,池州,石台县教育体育局,机关综合,本科,不限,1,58
150096,池州,石台县审计局,审计监督,本科,经济学门类、计算机类、会计学专业、审计学专业、财务管理专业,1,29
150097,池州,石台县司法局,社区矫正,本科,法学类,1,6
150098,池州,石台县乡镇机关,乡村旅游,专科,不限,1,56
150099,池州,石台县乡镇机关,综合管理,专科,不限,2,64
150100,池州,石台县乡镇机关,综合管理,专科,不限,1,16
150101,池州,石台县乡镇机关,人武专干,专科,人民武装专业（退役军人报考可不限专业）,1,20
150102,池州,石台县乡镇机关,乡村旅游,专科,不限,1,41
150103,池州,石台县乡镇机关,综合管理,专科,不限,2,23
150104,池州,石台县乡镇机关,乡村旅游,专科,不限,2,104
150105,池州,石台县乡镇财政分局,财政管理,专科,不限,1,17
150106,池州,石台县乡镇财政分局,财政管理,专科,财政学类、会计学专业、财务管理专业、审计学专业,1,17
150107,池州,中共青阳县纪委、青阳县监委,监督执纪,本科,不限,1,36
150108,池州,中共青阳县委编办,机关党建,本科,不限,1,36
150109,池州,中共青阳县直机关工委,综合管理,本科,不限,1,37
150110,池州,青阳县科技经济信息化局,经济信息化管理,本科,经济学类、计算机类,1,34
150111,池州,青阳县司法局,社区矫正,本科,法学类,3,66
150112,池州,青阳县司法局,社区矫正,本科,不限,1,4
150113,池州,青阳县自然资源和规划局,自然资源管理,本科,地理科学类、地质学类、地质类、土木类、测绘类、矿业类、建筑类、计算机类、法学类、土地资源管理专业,1,43
150114,池州,青阳县自然资源和规划局,机关综合,本科,不限,1,2
150115,池州,青阳县文化和旅游局,文化旅游管理,本科,旅游管理类、文化产业管理专业,1,47
150116,池州,青阳县市场监管局,市场监管,本科,不限,1,63
150117,池州,青阳县市场监管局,市场监管,本科,不限,1,41
150118,池州,青阳县市场监管局,市场监管,专科,不限,1,10
150119,池州,青阳县林业局,森林资源管理,本科,林学类、森林工程专业、植物保护专业、植物科学与技术专业、野生动物与自然保护区管理专业,2,15
150120,池州,青阳县档案馆（中共青阳县委党史和地方志研究室）,机关综合,本科,不限,1,53
150121,池州,池州市中级人民法院,法官助理,本科,法学类,1,7
150122,池州,池州市中级人民法院,司法行政人员,本科,计算机类,1,28
150123,池州,池州市贵池区人民法院,法官助理,本科,法学类,1,2
150124,池州,池州市贵池区人民法院,法官助理,本科,法学类,1,3
150125,池州,东至县人民法院,法官助理,本科,法学类,4,4
150126,池州,东至县人民法院,法官助理,本科,法学类,1,1
150127,池州,东至县人民法院,司法行政人员,本科,计算机科学与技术专业、网络工程专业、电子与计算机工程专业、软件工程专业、信息安全专业,1,15
150128,池州,石台县人民法院,司法警察,本科,网络工程专业、新媒体技术专业、数据科学与大数据技术专业、信息安全专业、电子与计算机工程专业、软件工程专业,1,3
150129,池州,石台县人民法院,司法警察,本科,不限,1,9
150130,池州,青阳县人民法院,法官助理,本科,法学类,6,13
150131,池州,青阳县人民法院,司法行政人员,本科,会计学专业、财务管理专业、审计学专业、财务会计教育专业,1,17
150132,池州,青阳县人民法院,司法行政人员,本科,不限,1,3
150133,池州,池州市贵池区人民检察院,检察官助理,本科,法学类（不含特设专业）,1,4
150134,池州,东至县人民检察院,检察官助理,本科,法学类（不含特设专业）,2,3
150135,池州,石台县人民检察院,检察官助理,本科,法学类（不含特设专业）,1,2
150136,池州,石台县人民检察院,司法行政人员,本科,会计学专业、财务管理专业、财务会计教育专业、审计学专业,1,14
150137,池州,青阳县人民检察院,检察官助理,本科,法学类（不含特设专业）,1,1
150138,池州,池州市公安局,突击,高中,,1,28
150139,池州,池州市公安局,突击,高中,,1,28
150140,池州,池州市公安局,狙击,高中,,1,24
150141,池州,池州市公安局,排爆,高中,,1,22
150142,池州,池州市公安局,网络安全管理★,本科,计算机类、网络安全与执法专业、电子信息工程专业、通信工程专业、大数据管理与应用专业,3,54
150143,池州,池州市公安局,网络安全管理★,本科,计算机类、网络安全与执法专业、电子信息工程专业、通信工程专业、大数据管理与应用专业,1,14
150144,池州,池州市公安局,人民警察,本科,不限,2,1
150145,池州,九华山风景区公安局,人民警察,本科,中国语言文学类、新闻传播学类,1,9
150146,池州,九华山风景区公安局,人民警察,本科,法学类,1,7
150147,池州,东至县公安局,网络安全管理★,本科,计算机类、电子信息类,1,9
150148,池州,东至县公安局,金融财会★,本科,经济学类、金融学类、经济与贸易类、会计学专业、财务管理专业、审计学专业,1,15
150149,池州,石台县公安局,人民警察,本科,法学类,3,26
150150,池州,石台县公安局,网络安全管理★,本科,计算机类、电子信息类、网络安全与执法专业,3,20
150151,池州,石台县公安局,网络安全管理★,本科,计算机类、电子信息类、网络安全与执法专业,1,9
150152,池州,石台县公安局,金融财会★,本科,经济学类、金融学类、经济与贸易类、会计学专业、财务管理专业、审计学专业,2,28
150153,池州,石台县公安局,人民警察,本科,中国语言文学类、新闻传播学类,1,16
150154,池州,石台县公安局,人民警察,专科,不限,1,22
150155,池州,青阳县公安局,网络安全管理★,本科,计算机类,2,13
150156,池州,青阳县公安局,信息通信★,本科,电子信息类,2,31
150157,池州,青阳县公安局,人民警察,本科,公安学类,1,10
150158,池州,青阳县公安局,人民警察,本科,公安学类,2,9
150159,池州,青阳县公安局,人民警察,专科,不限,1,7
150160,池州,贵池区乡镇机关,综合管理,高中（中专）,不限,2,0
150161,池州,东至县乡镇机关,综合管理,高中（中专）,不限,2,0
150162,池州,石台县乡镇机关,综合管理,高中（中专）,不限,1,0
150163,池州,青阳县乡镇机关,综合管理,高中（中专）,不限,1,0
080001,滁州,滁州市公安局,物证检验及鉴定1★,本科,计算机科学与技术专业、网络工程专业、电子与计算机工程专业,2,47
080002,滁州,滁州市公安局,物证检验及鉴定2★,本科,刑事科学技术专业、网络安全与执法专业、公安视听技术专业、数据警务技术专业,1,4
080003,滁州,滁州市公安局,人民警察,本科,经济学类、金融学类,2,83
080004,滁州,来安县公安局,网络安全管理★,本科,计算机科学与技术专业、网络工程专业、信息安全专业,1,23
080005,滁州,来安县公安局,人民警察1,本科,法学类、交通管理工程专业,3,44
080006,滁州,来安县公安局,人民警察2,专科,专科：刑事侦查专业、治安管理专业、道路交通管理专业、警务指挥与战术专业、特警专业、刑事科学技术专业、网络安全与执法专业；本科：侦查学专业、治安学专业、公安管理学专业、警务指挥与战术专业、交通管理工程专业、刑事科学技术专业、网络安全与执法专业；研究生：公安学（一级学科）、公安技术（一级学科）,2,14
080007,滁州,来安县公安局,人民警察3,本科,中国语言文学类,1,9
080008,滁州,来安县公安局,人民警察4,本科,会计学专业、审计学专业、财务管理专业,1,32
080009,滁州,来安县公安局,人民警察5,专科,不限,2,167
080010,滁州,来安县公安局,人民警察6,本科,不限,1,0
080011,滁州,全椒县公安局,网络安全管理★,本科,计算机类,2,39
080012,滁州,全椒县公安局,法医★,本科,法医学类,1,9
080013,滁州,全椒县公安局,人民警察1,本科,法学类,2,5
080014,滁州,全椒县公安局,人民警察2,本科,机械类,1,13
080015,滁州,全椒县公安局,人民警察3,本科,不限,1,1
080016,滁州,定远县公安局,人民警察1,本科,金融学类,1,18
080017,滁州,定远县公安局,人民警察2,本科,化学类,1,12
080018,滁州,定远县公安局,人民警察3,本科,公安学类、法学类,2,15
080019,滁州,定远县公安局,人民警察4,本科,中国语言文学类,1,6
080020,滁州,定远县公安局,人民警察5,本科,不限,2,90
080021,滁州,定远县公安局,人民警察6,本科,不限,1,11
080022,滁州,凤阳县公安局,网络安全管理★,本科,计算机类、电子信息类,3,74
080023,滁州,凤阳县公安局,人民警察1,本科,公安学类、法学类,4,43
080024,滁州,凤阳县公安局,人民警察2,本科,中国语言文学类、新闻传播学类,2,26
080025,滁州,凤阳县公安局,人民警察3,本科,经济学类、工商管理类,1,36
080026,滁州,天长市公安局,网络安全管理★,本科,计算机类,2,44
080027,滁州,天长市公安局,人民警察,本科,公安学类、法学类,2,7
080028,滁州,明光市公安局,人民警察1,本科,公安学类、法学类,6,21
080029,滁州,明光市公安局,人民警察2,本科,不限,3,15
080030,滁州,滁州市司法局,综合文字,本科,中国语言文学类、新闻传播学类,1,111
080031,滁州,滁州市发展和改革委员会,项目管理,研究生,岩土工程（二级学科）、化学工程（二级学科）、化学工艺（二级学科）,2,69
080032,滁州,滁州市自然资源和规划局南谯分局,自然资源管理,本科,土地资源管理专业、地理信息科学专业、地理国情监测专业、地理空间信息工程专业,1,82
080033,滁州,滁州市琅琊区生态环境分局,环境保护,本科,法学类,1,43
080034,滁州,中新苏滁高新技术产业开发区管理委员会,规划管理,本科,城乡规划专业、建筑学专业、风景园林专业,1,81
080035,滁州,滁州市地震局,震灾防治,本科,地球物理学类、地理科学类、土木工程专业,1,91
080036,滁州,琅琊区司法局,行政复议,本科,法学类,2,12
080037,滁州,琅琊区司法局,司法助理员,本科,法学类,1,20
080038,滁州,琅琊区残疾人联合会,服务保障,本科,不限,1,21
080039,滁州,琅琊区机关事务管理服务中心,机关事务管理,本科,机械类、电气类,1,128
080040,滁州,南谯区司法局,行政复议,本科,法学类,1,4
080041,滁州,南谯区司法局,司法助理员,本科,法学类,3,20
080042,滁州,来安县纪委监委派驻机构,监督执纪1,本科,法学类,3,33
080043,滁州,来安县纪委监委派驻机构,监督执纪2,本科,财务管理专业、会计学专业、审计学专业,2,100
080044,滁州,来安县纪委监委派驻机构,监督执纪3,本科,不限,1,3
080045,滁州,来安县委统战部,办公室综合,本科,不限,1,12
080046,滁州,来安县教育体育局,机关综合,本科,不限,1,6
080047,滁州,来安县财政局,财政管理,本科,财政学类、会计学专业、财务管理专业、金融学专业,3,301
080048,滁州,来安县文化和旅游局,机关综合,本科,不限,1,10
080049,滁州,来安县卫生健康委员会,医政医管,本科,临床医学专业、预防医学专业、食品卫生与营养学专业、中西医临床医学专业,1,30
080050,滁州,来安县市场监督管理局,基层市场执法,本科,化工与制药类、药学类、生物工程类,2,73
080051,滁州,来安县司法局,行政复议,本科,法学类,2,6
080052,滁州,来安县司法局,司法助理员,本科,法学专业、司法警察学专业、社区矫正专业,3,19
080053,滁州,来安县供销合作社联合社,供销业务,本科,经济学类、金融学类、经济与贸易类,1,100
080054,滁州,来安县乡镇,经济管理,本科,经济学类、金融学类、经济与贸易类,1,40
080055,滁州,来安县乡镇,综合文字,本科,中国语言文学类、新闻传播学类,1,31
080056,滁州,来安县乡镇,社会事务管理1,本科,不限,1,18
080057,滁州,来安县乡镇,社会事务管理2,专科,不限,1,214
080058,滁州,来安县乡镇,镇村建设管理1,本科,建筑类、土木类、水利类、农业工程类,1,9
080059,滁州,来安县乡镇,镇村建设管理2,本科,建筑类、土木类、植物生产类,2,23
080060,滁州,全椒县纪委监委,纪检监察,本科,法学类、审计学专业、财务管理专业,2,68
080061,滁州,全椒县委机构编制委员会办公室,信息管理,本科,计算机类、法学专业,1,97
080062,滁州,全椒县民政局,民政事务管理,本科,社会学类、健康服务与管理专业、养老服务管理专业,1,48
080063,滁州,全椒县司法局,司法助理员1,本科,法学类,3,21
080064,滁州,全椒县司法局,司法助理员2,本科,法学类,2,15
080065,滁州,全椒县司法局,司法行政,本科,不限,1,7
080066,滁州,全椒县财政局,财政管理,本科,财政学类、金融学类、会计学专业、财务管理专业、审计学专业,2,139
080067,滁州,全椒县财政局,项目审核,本科,工程造价专业、工程审计专业、土木工程专业、给排水科学与工程专业、道路桥梁与渡河工程专业、水利水电工程专业、交通工程专业,1,59
080068,滁州,全椒县住房和城乡建设局,城建工程管理,本科,土木类,2,77
080069,滁州,全椒县交通运输局,交通工程管理,本科,交通运输专业、交通工程专业、道路桥梁与渡河工程专业,1,39
080070,滁州,全椒县农业农村局,机关综合,本科,不限,1,4
080071,滁州,全椒县农业农村局,三农服务,本科,植物生产类、动物生产类、自然保护与环境生态类,1,37
080072,滁州,全椒县市场监督管理局,基层市场执法1,本科,食品科学与工程类、药学类,1,23
080073,滁州,全椒县市场监督管理局,基层市场执法2,本科,食品科学与工程类、化工与制药类、药学类,1,41
080074,滁州,全椒县市场监督管理局,基层市场执法3,本科,机械类、法学类,1,48
080075,滁州,全椒县统计局,统计,本科,统计学类、会计学专业、财务管理专业,1,92
080076,滁州,全椒县乡镇,镇村建设管理1,本科,不限,5,5
080077,滁州,全椒县乡镇,镇村建设管理2,专科,不限,4,512
080078,滁州,全椒县乡镇,镇村建设管理3,本科,土木类、建筑类,1,29
080079,滁州,全椒县乡镇,农业经济管理,本科,农业经济管理类、水产类,2,9
080080,滁州,全椒县乡镇,农业管理,本科,植物生产类、林学类,1,17
080081,滁州,全椒县乡镇,农业工程管理,本科,农业工程类、土木类,2,14
080082,滁州,全椒县乡镇,项目建设管理,本科,管理科学与工程类,1,26
080083,滁州,全椒县乡镇,生态环境保护,本科,环境科学与工程类,1,21
080084,滁州,全椒县乡镇,水利建设管理,本科,水利类、环境科学与工程类,2,44
080085,滁州,定远县委机构编制委员会办公室,编制管理,本科,信息管理与信息系统专业、信息资源管理专业、统计学专业,1,44
080086,滁州,定远县教育体育局,教育管理,本科,公共事业管理专业、行政管理专业、人力资源管理专业,1,40
080087,滁州,定远县教育体育局,机关综合,本科,不限,1,16
080088,滁州,定远县自然资源和规划局,自然资源管理,本科,地质工程专业、土地资源管理专业、人文地理与城乡规划专业,1,34
080089,滁州,定远县交通运输局,交通工程管理,本科,交通工程专业、道路桥梁与渡河工程专业、工程管理专业,1,43
080090,滁州,定远县交通运输局,财务管理,本科,财务管理专业、财政学专业、会计学专业、审计学专业,1,51
080091,滁州,定远县农业农村局,农业工程管理,本科,农业工程类,1,8
080092,滁州,定远县文化和旅游局,旅游管理,本科,旅游管理类、公共管理类,1,59
080093,滁州,定远县应急管理局,安全监管,本科,化工与制药类、化学类,1,31
080094,滁州,定远县市场监督管理局,基层市场执法1,本科,食品科学与工程类、药学类、机械类、法学类,3,83
080095,滁州,定远县市场监督管理局,基层市场执法2,本科,不限,1,5
080096,滁州,定远县统计局,统计,本科,统计学类、经济学类、经济与贸易类,1,47
080097,滁州,定远县乡村振兴局,农业经济管理,本科,农业经济管理类、金融学专业,1,19
080098,滁州,定远县乡镇,三农服务1,专科,不限,5,301
080099,滁州,定远县乡镇,三农服务2,本科,不限,4,161
080100,滁州,定远县乡镇,社会事务管理1,本科,不限,3,128
080101,滁州,定远县乡镇,社会事务管理2,专科,不限,4,258
080102,滁州,定远县乡镇,组织人事管理,本科,不限,6,40
080103,滁州,定远县乡镇,农业经济管理,本科,农业经济管理类、农业工程类、植物生产类,3,13
080104,滁州,定远县乡镇,文化旅游管理,本科,旅游管理类、地理科学类,2,36
080105,滁州,定远县乡镇,镇村建设管理1,本科,经济学类、环境科学与工程类,2,30
080106,滁州,定远县乡镇,镇村建设管理2,本科,水利类、安全科学与工程类,2,19
080107,滁州,定远县乡镇,镇村建设管理3,本科,工业工程类、电子商务类、物流管理与工程类,4,83
080108,滁州,定远县乡镇,人武专干,专科,人民武装专业（退役军人报考可不限专业）,1,35
080109,滁州,凤阳县委办公室,综合文字,本科,中国语言文学类、法学类、历史学类,1,21
080110,滁州,凤阳县纪委监委,监督执纪1,本科,计算机科学与技术专业、网络工程专业、信息安全专业、电子与计算机工程专业,1,35
